2025-09-19T09:01:18.461Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-20T12:17:03.241Z [INFO] [Response] GET /api/facilities/1/slots?date=2025-09-28 | Status: 200 | Body: [{"id":"1-2025-09-28-6","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"06:00","endTime":"07:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-7","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"07:00","endTime":"08:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-8","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"08:00","endTime":"09:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-9","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"09:00","endTime":"10:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-10","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"10:00","endTime":"11:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-11","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"11:00","endTime":"12:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-12","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"12:00","endTime":"13:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-13","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"13:00","endTime":"14:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-14","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"14:00","endTime":"15:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-15","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"15:00","endTime":"16:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-16","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"16:00","endTime":"17:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-17","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"17:00","endTime":"18:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-18","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"18:00","endTime":"19:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-19","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"19:00","endTime":"20:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-20","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"20:00","endTime":"21:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-28-21","facilityId":1,"groundId":1,"date":"2025-09-28","startTime":"21:00","endTime":"22:00","duration":60,"isAvailable":false,"availableCapacity":0,"maxCapacity":10,"bookedCount":10,"supportsPerPerson":false,"peakHour":false,"price":"100"}]
2025-09-20T12:17:04.678Z [INFO] [Request] GET /api/facilities/1/slots?date=2025-09-29 | Body: {} | Query: {"date":"2025-09-29"} | Params: {}
2025-09-20T12:17:04.693Z [INFO] [Response] GET /api/facilities/1/slots?date=2025-09-29 | Status: 200 | Body: [{"id":"1-2025-09-29-6","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"06:00","endTime":"07:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-7","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"07:00","endTime":"08:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-8","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"08:00","endTime":"09:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-9","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"09:00","endTime":"10:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-10","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"10:00","endTime":"11:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-11","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"11:00","endTime":"12:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-12","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"12:00","endTime":"13:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-13","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"13:00","endTime":"14:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-14","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"14:00","endTime":"15:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-15","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"15:00","endTime":"16:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-16","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"16:00","endTime":"17:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-17","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"17:00","endTime":"18:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-18","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"18:00","endTime":"19:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-19","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"19:00","endTime":"20:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-20","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"20:00","endTime":"21:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"},{"id":"1-2025-09-29-21","facilityId":1,"groundId":1,"date":"2025-09-29","startTime":"21:00","endTime":"22:00","duration":60,"isAvailable":true,"availableCapacity":10,"maxCapacity":10,"bookedCount":0,"supportsPerPerson":false,"peakHour":false,"price":"100"}]
2025-09-20T12:17:29.234Z [INFO] [Request] POST /api/bookings | Body: {"groundId":1,"bookingType":"full-ground","planType":"hourly","participantCount":1,"totalAmount":200,"discountAmount":0,"paidAmount":0,"paymentMethod":"pending","bookingDate":"2025-09-29","startTime":"06:00","endTime":"07:00","duration":1,"startDate":"2025-09-29","endDate":"2025-09-29","slots":[{"bookingDate":"2025-09-29","startTime":"06:00","endTime":"07:00","duration":60,"amount":"200","status":"pending","participantCount":1}]} | Query: {} | Params: {}
2025-09-20T12:17:29.250Z [INFO] [Response] POST /api/bookings | Status: 200 | Body: {"booking":{"id":11,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-29","endDate":"2025-09-29","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"0.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"pending","paymentMethod":"pending","isRecurring":false,"recurringEndDate":null,"notes":null,"createdAt":"2025-09-20T17:47:29.244Z","updatedAt":"2025-09-20T17:47:29.244Z"},"slots":[{"id":11,"bookingId":11,"bookingDate":"2025-09-29","startTime":"06:00:00","endTime":"07:00:00","duration":60,"amount":"200.00","participantCount":1,"createdAt":"2025-09-20T17:47:29.244Z"}]}
2025-09-20T12:17:29.274Z [INFO] [Request] GET /api/bookings/11 | Body: {} | Query: {} | Params: {}
2025-09-20T12:17:29.277Z [INFO] [Response] GET /api/bookings/11 | Status: 200 | Body: {"id":11,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","participantCount":1,"totalAmount":"200.00","paidAmount":"0.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"pending","paymentMethod":"pending","notes":null,"duration":1,"startDate":"2025-09-29","endDate":"2025-09-29","isRecurring":false,"recurringEndDate":null,"createdAt":"2025-09-20T17:47:29.244Z","updatedAt":"2025-09-20T17:47:29.244Z","facilityName":"Court1","facilityType":"Badminton","firstName":"John","lastName":"Doe","email":"client@demo.com","phone":null,"slots":[{"id":11,"bookingId":11,"bookingDate":"2025-09-29","startTime":"06:00:00","endTime":"07:00:00","duration":60,"amount":"200.00","participantCount":1,"createdAt":"2025-09-20T17:47:29.244Z"}],"participants":1}
2025-09-20T12:17:29.282Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-20T12:17:33.986Z [INFO] [Request] POST /api/payments/create-order | Body: {"bookingId":11,"amount":200} | Query: {} | Params: {}
2025-09-20T12:17:34.230Z [INFO] [Response] POST /api/payments/create-order | Status: 200 | Body: {"amount":20000,"amount_due":20000,"amount_paid":0,"attempts":0,"created_at":1758370655,"currency":"INR","entity":"order","id":"order_RJqwfzHXvQ3Bs3","notes":[],"offer_id":null,"receipt":"receipt_1758370653987","status":"created"}
2025-09-20T12:18:01.169Z [INFO] [Request] POST /api/test-payment-success | Body: {"razorpay_payment_id":"pay_RJqwuBbFF2bCBY","bookingId":11} | Query: {} | Params: {}
2025-09-20T12:18:01.187Z [INFO] [Response] POST /api/test-payment-success | Status: 200 | Body: {"success":true,"message":"Payment completed successfully","payment":{"id":10,"amount":200,"paymentMethod":"mock_card","status":"completed","transactionId":"mock_11_1758370681172","processedAt":"2025-09-20T12:18:01.187Z"},"booking":{"id":11,"groundName":"Court1","sportName":"Badminton","startDate":"2025-09-29","bookingDate":"2025-09-29","timeSlot":"06:00:00-07:00:00","participantCount":1,"totalAmount":200,"paidAmount":200,"discountAmount":"0.00"},"bookingId":11,"amountPaid":200,"discountApplied":0,"newTotalPaid":200,"finalAmountDue":200,"paymentStatus":"completed"}
2025-09-20T12:18:04.731Z [INFO] [Request] GET /api/bookings/user | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:04.735Z [INFO] [Response] GET /api/bookings/user | Status: 200 | Body: [{"id":11,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-29","endDate":"2025-09-29","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:47:29.244Z","updatedAt":"2025-09-20T12:18:01.182Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-29","startTime":"06:00:00","endTime":"07:00:00"},{"id":10,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-28","endDate":"2025-09-28","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:42:09.438Z","updatedAt":"2025-09-20T12:12:37.165Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-28","startTime":"10:00:00","endTime":"11:00:00"},{"id":9,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-27","endDate":"2025-09-27","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"0.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"pending","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:40:01.525Z","updatedAt":"2025-09-20T17:40:01.525Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-27","startTime":"10:00:00","endTime":"11:00:00"},{"id":8,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-26","endDate":"2025-09-26","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:37:22.482Z","updatedAt":"2025-09-20T12:07:51.046Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-26","startTime":"08:00:00","endTime":"09:00:00"},{"id":7,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-25","endDate":"2025-09-25","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:34:00.663Z","updatedAt":"2025-09-20T12:04:47.975Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-25","startTime":"06:00:00","endTime":"07:00:00"},{"id":6,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-24","endDate":"2025-09-24","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:32:57.760Z","updatedAt":"2025-09-20T12:03:23.663Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-24","startTime":"08:00:00","endTime":"09:00:00"},{"id":5,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-23","endDate":"2025-09-23","duration":1,"participantCount":1,"totalAmount":"200.00","paidAmount":"200.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:20:17.733Z","updatedAt":"2025-09-20T11:50:50.257Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-23","startTime":"06:00:00","endTime":"07:00:00"},{"id":4,"userId":"demo-client-001","sportId":1,"groundId":1,"bookingType":"full-ground","planType":"hourly","startDate":"2025-09-20","endDate":"2025-09-20","duration":1,"participantCount":1,"totalAmount":"240.00","paidAmount":"240.00","discountAmount":"0.00","status":"confirmed","paymentStatus":"completed","paymentMethod":"pending","notes":null,"createdAt":"2025-09-20T17:17:58.918Z","updatedAt":"2025-09-20T11:48:49.328Z","sportName":"Badminton","facilityName":"Court1","groundName":"Court1","bookingDate":"2025-09-20","startTime":"10:00:00","endTime":"11:00:00"}]
2025-09-20T12:18:04.744Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:04.767Z [INFO] [Request] GET /api/user/profile | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.580Z [INFO] [Request] GET /profile?tab=bookings | Body: {} | Query: {"tab":"bookings"} | Params: {}
2025-09-20T12:18:06.607Z [INFO] [Request] GET /src/main.tsx?v=keER4S8_PM4NfhE7apOui | Body: {} | Query: {"v":"keER4S8_PM4NfhE7apOui"} | Params: {}
2025-09-20T12:18:06.609Z [INFO] [Request] GET /@react-refresh | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.614Z [INFO] [Request] GET /.well-known/appspecific/com.chrome.devtools.json | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.647Z [INFO] [Request] GET /@vite/client | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.674Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/vite/dist/client/env.mjs | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.676Z [INFO] [Request] GET /src/App.tsx?v=keER4S8_PM4NfhE7apOui | Body: {} | Query: {"v":"keER4S8_PM4NfhE7apOui"} | Params: {}
2025-09-20T12:18:06.677Z [INFO] [Request] GET /src/index.css?v=keER4S8_PM4NfhE7apOui | Body: {} | Query: {"v":"keER4S8_PM4NfhE7apOui"} | Params: {}
2025-09-20T12:18:06.702Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.710Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.711Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.716Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.717Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.722Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.724Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.728Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.729Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.733Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.734Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.738Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.739Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.743Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.745Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.750Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.752Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.755Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.758Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.759Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.763Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.766Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.767Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.771Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.774Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
2025-09-20T12:18:06.774Z [INFO] [Request] GET /src/pages/admin/NotificationManagement.tsx | Body: {} | Query: {} | Params: {}
